Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
12,2024,03,12,12,17,26,0.292,0.022,NaN,45.433,46.667,NaN,727.657,91.961,16448.49,4.389
12,2024,03,12,12,17,26,0.311,0.021,NaN,47.851,44.387,NaN,708.369,87.211,16452.97,4.389
12,2024,03,12,12,17,27,0.222,-0.01,NaN,45.056,45.326,NaN,702.285,165.592,16458.45,4.389
12,2024,03,12,12,17,28,0.185,-0.007,NaN,45.499,43.27,NaN,615.51,132.27,16472.93,4.389
12,2024,03,12,12,17,28,0.27,-0.054,NaN,45.144,46.6,NaN,675.627,172.484,16421.34,4.389
12,2024,03,12,12,17,28,0.313,-0.044,NaN,45.566,45.84,NaN,652.677,113.213,16439.66,4.389
12,2024,03,12,12,17,29,0.317,-0.003,NaN,47.23,44.387,NaN,642.841,109.906,16455.49,4.389
12,2024,03,12,12,17,30,0.263,-0.06,NaN,45.788,42.912,NaN,754.725,106.085,16463.4,4.389
12,2024,03,12,12,17,30,0.273,-0.047,NaN,45.566,44.208,NaN,844.057,281.976,16431.13,4.389
12,2024,03,12,12,17,30,0.3,-0.04,NaN,47.651,44.141,NaN,849.899,203.425,16443.26,4.389
12,2024,03,12,12,17,31,0.217,-0.056,NaN,47.296,45.728,NaN,818.96,187.252,16476.28,4.389
12,2024,03,12,12,17,31,0.243,-0.059,NaN,46.01,44.186,NaN,805.783,271.093,16417.7,4.389
12,2024,03,12,12,17,32,0.276,-0.034,NaN,46.231,44.745,NaN,836.644,118.663,16445.45,4.389
13,2024,03,12,12,18,08,0.297,0.035,NaN,44.057,44.924,NaN,1166.325,125.426,16444.56,4.389
13,2024,03,12,12,18,09,0.244,0.039,NaN,45.832,46.577,NaN,1145.051,33.957,16445.69,4.389
13,2024,03,12,12,18,09,0.252,0.046,NaN,45.056,46.309,NaN,1212.753,97.758,16432.84,4.389
13,2024,03,12,12,18,10,0.232,0.014,NaN,44.235,44.164,NaN,1128.184,130.226,16427.19,4.389
13,2024,03,12,12,18,10,0.276,0.047,NaN,47.363,44.253,NaN,963.344,223.486,16462.62,4.389
13,2024,03,12,12,18,11,0.254,0.017,NaN,46.121,45.192,NaN,947.455,186.97,16441.24,4.389
13,2024,03,12,12,18,11,0.289,0.018,NaN,44.057,41.593,NaN,929.051,30.236,16442.67,4.389
13,2024,03,12,12,18,12,0.291,-0.025,NaN,46.387,44.901,NaN,900.688,-177.725,16451.46,4.389
13,2024,03,12,12,18,12,0.277,0.028,NaN,46.475,46.22,NaN,1034.552,-51.669,16420.93,4.389
13,2024,03,12,12,18,13,0.239,-0.005,NaN,45.278,45.75,NaN,1070.39,93.7,16427.63,4.389
13,2024,03,12,12,18,13,0.213,0.049,NaN,46.897,42.621,NaN,940.162,34.902,16450.87,4.389
13,2024,03,12,12,18,14,0.177,0.053,NaN,46.254,44.477,NaN,879.946,-134.532,16462.8,4.389
13,2024,03,12,12,18,14,0.17,0.032,NaN,44.967,46.421,NaN,964.618,70.182,16430.75,4.389
13,2024,03,12,12,18,15,0.219,0.038,NaN,44.057,44.767,NaN,939.881,58.622,16479.9,4.389
13,2024,03,12,12,18,15,0.26,0.053,NaN,44.945,44.946,NaN,979.483,197.994,16443.39,4.389
13,2024,03,12,12,18,16,0.28,0.039,NaN,48.938,44.365,NaN,943.305,279.928,16427.68,4.389
13,2024,03,12,12,18,16,0.263,0.043,NaN,45.766,48.321,NaN,835.786,19.205,16471.68,4.389
13,2024,03,12,12,18,17,0.29,0.091,NaN,47.385,46.376,NaN,933.293,-43.523,16456.42,4.389
13,2024,03,12,12,18,17,0.281,0.002,NaN,44.812,43.359,NaN,1079.91,104.758,16437.48,4.389
13,2024,03,12,12,18,18,0.228,0.013,NaN,46.365,45.102,NaN,1163.539,203.506,16442.79,4.389
13,2024,03,12,12,18,18,0.253,-0.006,NaN,46.498,43.538,NaN,1123.337,174.861,16446.76,4.389
13,2024,03,12,12,18,19,0.253,-0.008,NaN,45.588,43.515,NaN,1033.284,34.671,16428.15,4.389
13,2024,03,12,12,18,19,0.297,0.042,NaN,44.812,45.549,NaN,1140.571,18.261,16416.67,4.389
13,2024,03,12,12,18,20,0.253,0.011,NaN,43.68,46.265,NaN,1173.156,-135.683,16434.84,4.389
13,2024,03,12,12,18,20,0.256,0.029,NaN,46.72,45.013,NaN,1218.396,-391.838,16426.58,4.389
13,2024,03,12,12,18,21,0.25,0.006,NaN,46.01,44.164,NaN,1192.234,-147.025,16439.79,4.389
13,2024,03,12,12,18,21,0.241,0.064,NaN,45.655,44.767,NaN,1213.326,-59.227,16450.53,4.389
13,2024,03,12,12,18,22,0.221,0.053,NaN,45.167,46.063,NaN,1194.604,-308.662,16441.46,4.389
13,2024,03,12,12,18,22,0.235,0.033,NaN,45.433,46.354,NaN,1266.526,-57.612,16422.48,4.389
13,2024,03,12,12,18,23,0.275,0.07,NaN,46.941,44.745,NaN,1123.547,277.053,16468.55,4.389
13,2024,03,12,12,18,23,0.289,0.068,NaN,45.899,45.84,NaN,1248.583,187.316,16419.81,4.389
13,2024,03,12,12,18,24,0.264,0.026,NaN,46.298,45.236,NaN,1129.541,102.942,16434.95,4.389
13,2024,03,12,12,18,24,0.232,0.031,NaN,46.342,42.934,NaN,1166.474,117.204,16430.79,4.389
13,2024,03,12,12,18,25,0.201,0.026,NaN,44.213,44.499,NaN,1054.908,245.616,16444.9,4.389
13,2024,03,12,12,18,25,0.202,0.032,NaN,45.344,43.605,NaN,1068.998,218.221,16457.63,4.389
13,2024,03,12,12,18,26,0.202,0.097,NaN,46.231,44.7,NaN,1075.903,236.083,16427.49,4.389
13,2024,03,12,12,18,26,0.189,0.063,NaN,46.32,45.728,NaN,1085.681,331.828,16449.36,4.389
13,2024,03,12,12,18,27,0.211,0.039,NaN,43.902,44.521,NaN,1119.967,378.383,16416.68,4.389
13,2024,03,12,12,18,27,0.211,0.077,NaN,43.969,43.694,NaN,1023.556,346.678,16434.24,4.389
13,2024,03,12,12,18,28,0.239,0.022,NaN,44.679,44.03,NaN,1083.008,403.963,16437.22,4.389
13,2024,03,12,12,18,28,0.244,0.061,NaN,45.522,42.957,NaN,1004.108,258.903,16420.32,4.389
13,2024,03,12,12,18,29,0.236,0.038,NaN,45.743,45.348,NaN,1004.875,141.916,16438.4,4.389
13,2024,03,12,12,18,29,0.237,0.031,NaN,45.987,46.287,NaN,982.859,225.207,16440.5,4.389
13,2024,03,12,12,18,30,0.236,0.054,NaN,44.834,44.387,NaN,949.053,268.278,16470.86,4.389
13,2024,03,12,12,18,30,0.199,0.019,NaN,45.233,45.192,NaN,915.478,177.577,16435.91,4.389
13,2024,03,12,12,18,31,0.204,0.016,NaN,42.993,45.281,NaN,807.314,49.871,16458.78,4.389
13,2024,03,12,12,18,31,0.246,0.031,NaN,46.231,44.298,NaN,775.539,82.076,16453.85,4.389
13,2024,03,12,12,18,32,0.266,0.027,NaN,43.237,43.784,NaN,770.663,70.885,16455.28,4.389
13,2024,03,12,12,18,32,0.312,0.069,NaN,46.919,45.639,NaN,856.343,208.208,16441.79,4.389
13,2024,03,12,12,18,33,0.234,0.076,NaN,46.121,48.969,NaN,918.307,408.032,16430.18,4.393
13,2024,03,12,12,18,33,0.248,0.03,NaN,48.006,45.549,NaN,1009.395,116.185,16449.41,4.389
13,2024,03,12,12,18,34,0.249,0.032,NaN,46.365,42.085,NaN,787.423,141.495,16425.79,4.389
13,2024,03,12,12,18,34,0.211,-0.003,NaN,43.902,43.806,NaN,626.765,-171.823,16474.94,4.389
13,2024,03,12,12,18,35,0.311,0.036,NaN,44.324,43.694,NaN,709.148,-131.814,16433.26,4.389
13,2024,03,12,12,18,35,0.237,0.08,NaN,46.675,45.683,NaN,720.293,-52.184,16466.19,4.393
13,2024,03,12,12,18,36,0.238,0.041,NaN,42.216,42.018,NaN,769.518,-173.87,16449.69,4.389
13,2024,03,12,12,18,36,0.204,0.023,NaN,44.057,42.934,NaN,770.626,-18.431,16425.61,4.389
13,2024,03,12,12,18,37,0.271,0.033,NaN,45.832,45.885,NaN,765.73,38.926,16453.3,4.389
13,2024,03,12,12,18,37,0.22,0.015,NaN,46.365,46.488,NaN,840.168,-89.535,16462.68,4.389
13,2024,03,12,12,18,38,0.225,0.038,NaN,45.167,45.683,NaN,847.885,81.964,16429.25,4.393
13,2024,03,12,12,18,38,0.226,0.021,NaN,46.254,45.169,NaN,830.38,160.246,16450.57,4.393
13,2024,03,12,12,18,39,0.242,0.019,NaN,45.322,47.449,NaN,781.765,-228.532,16470.13,4.397
13,2024,03,12,12,18,39,0.255,0.015,NaN,42.349,44.454,NaN,762.566,-260.326,16458.36,4.389
13,2024,03,12,12,18,40,0.309,0.005,NaN,46.52,45.192,NaN,784.736,-77.699,16425.23,4.393
13,2024,03,12,12,18,40,0.272,0.013,NaN,46.231,45.393,NaN,826.398,-18.866,16442.38,4.393
13,2024,03,12,12,18,41,0.315,-0.038,NaN,47.318,46.13,NaN,854.505,-97.622,16464.41,4.393
13,2024,03,12,12,18,41,0.224,0.043,NaN,44.346,41.862,NaN,826.626,-21.895,16424.75,4.393
13,2024,03,12,12,18,42,0.244,-0.008,NaN,45.499,46.242,NaN,911.449,-43.024,16416.12,4.393
13,2024,03,12,12,18,42,0.245,0.022,NaN,45.943,43.136,NaN,846.031,38.744,16432,4.397
13,2024,03,12,12,18,43,0.272,0,NaN,44.568,44.208,NaN,743.285,24.654,16451.25,4.413
13,2024,03,12,12,18,43,0.262,0.045,NaN,50.624,46.13,NaN,854.879,-47.932,16455.29,4.393
13,2024,03,12,12,18,44,0.273,0.082,NaN,46.365,45.393,NaN,895.523,40.019,16440.7,4.401
13,2024,03,12,12,18,44,0.231,0.034,NaN,45.034,45.929,NaN,922.317,313.381,16453.32,4.401
13,2024,03,12,12,18,45,0.242,0.042,NaN,46.897,46.108,NaN,973.315,295.449,16461.86,4.405
13,2024,03,12,12,18,45,0.264,0.104,NaN,45.655,44.655,NaN,1012.484,322.906,16416.26,4.417
13,2024,03,12,12,18,46,0.28,0.095,NaN,45.721,45.393,NaN,1012.059,303.474,16440.06,4.397
13,2024,03,12,12,18,46,0.238,0.047,NaN,43.303,44.521,NaN,972.258,343.672,16439.9,4.409
13,2024,03,12,12,18,47,0.241,0.015,NaN,43.148,43.851,NaN,1028.958,218.39,16460.28,4.413
13,2024,03,12,12,18,47,0.181,0.01,NaN,45.233,45.84,NaN,1064.14,192.693,16452.51,4.413
13,2024,03,12,12,18,48,0.282,0.045,NaN,47.807,46.287,NaN,1049.868,402.857,16403.15,4.405
14,2024,03,12,12,19,34,0.189,0.026,NaN,45.189,46.443,NaN,798.611,-132.476,16456.54,4.429
14,2024,03,12,12,19,34,0.189,0.015,NaN,45.167,45.683,NaN,892.705,-147.202,16461.25,4.429
14,2024,03,12,12,19,35,0.146,-0.016,NaN,43.237,44.432,NaN,777.667,-57.689,16455.2,4.429
14,2024,03,12,12,19,35,0.167,-0.017,NaN,44.435,45.728,NaN,717.436,-50.156,16441.99,4.429
14,2024,03,12,12,19,36,0.186,0.001,NaN,44.789,45.192,NaN,708.366,-57.326,16452.46,4.429
14,2024,03,12,12,19,36,0.185,0.05,NaN,45.322,44.409,NaN,685.22,-9.403,16472.17,4.429
14,2024,03,12,12,19,37,0.213,0.068,NaN,46.276,44.655,NaN,674.608,-89.035,16439.24,4.429
14,2024,03,12,12,19,37,0.168,0.004,NaN,44.59,44.164,NaN,682.022,-21.536,16441.78,4.429
14,2024,03,12,12,19,38,0.181,0.009,NaN,46.165,44.409,NaN,592.651,-56.87,16463.32,4.429
14,2024,03,12,12,19,38,0.174,0.033,NaN,46.475,45.393,NaN,630.492,-72.642,16421.01,4.429
14,2024,03,12,12,19,39,0.251,0.001,NaN,45.699,43.65,NaN,582.763,-257.72,16463.01,4.429
14,2024,03,12,12,19,39,0.185,0.068,NaN,45.854,45.795,NaN,548.369,-79.568,16442.92,4.429
14,2024,03,12,12,19,40,0.194,0.023,NaN,45.766,45.46,NaN,517.311,68.293,16427.93,4.429
14,2024,03,12,12,19,40,0.228,0.005,NaN,46.076,43.27,NaN,467.062,31.004,16448.21,4.429
14,2024,03,12,12,19,41,0.247,-0.002,NaN,45.943,44.32,NaN,452.824,27.52,16447.98,4.429
14,2024,03,12,12,19,41,0.216,0.036,NaN,45.655,46.175,NaN,520.914,128.544,16446.34,4.429
14,2024,03,12,12,19,42,0.169,0.039,NaN,44.812,42.912,NaN,595.405,113.881,16454.34,4.429
14,2024,03,12,12,19,42,0.185,0.005,NaN,45.167,44.141,NaN,528.973,23.393,16468.55,4.429
14,2024,03,12,12,19,43,0.174,0.017,NaN,46.365,45.303,NaN,544.028,-241.319,16441.29,4.429
14,2024,03,12,12,19,43,0.191,0.006,NaN,45.211,44.454,NaN,653.611,-30.231,16435.97,4.429
14,2024,03,12,12,19,44,0.199,0.001,NaN,47.208,45.572,NaN,606.075,129.775,16459.97,4.429
14,2024,03,12,12,19,44,0.246,0.019,NaN,45.011,45.326,NaN,800.309,-189.232,16441.79,4.429
14,2024,03,12,12,19,45,0.197,0.024,NaN,44.479,45.639,NaN,736.269,-178.315,16448.12,4.429
14,2024,03,12,12,19,45,0.124,-0.002,NaN,45.344,43.65,NaN,785.047,-92.968,16422.95,4.429
14,2024,03,12,12,19,46,0.212,-0.005,NaN,46.564,45.683,NaN,856.758,-253.598,16450.83,4.429
14,2024,03,12,12,19,46,0.22,0.006,NaN,45.788,45.214,NaN,786.364,-167.708,16429.36,4.429
14,2024,03,12,12,19,47,0.297,0.059,NaN,44.279,43.471,NaN,766.825,-109.137,16449.21,4.429
14,2024,03,12,12,19,47,0.19,0.016,NaN,45.455,45.102,NaN,727.815,-114.189,16439.74,4.429
14,2024,03,12,12,19,48,0.211,-0.006,NaN,46.276,45.013,NaN,658.387,-129.859,16440.4,4.429
14,2024,03,12,12,19,48,0.199,0.009,NaN,43.991,44.454,NaN,700.679,-135.646,16465.82,4.429
14,2024,03,12,12,19,49,0.147,0,NaN,46.298,46.779,NaN,689.94,-231.312,16436.3,4.429
14,2024,03,12,12,19,49,0.18,0.003,NaN,43.88,45.773,NaN,628.214,-44.638,16467.48,4.429
14,2024,03,12,12,19,50,0.236,-0.021,NaN,44.701,47.159,NaN,677.396,-211.833,16450.54,4.429
14,2024,03,12,12,19,50,0.163,0,NaN,42.238,42.689,NaN,693.787,-80.537,16469.82,4.429
14,2024,03,12,12,19,51,0.159,0.044,NaN,44.08,44.409,NaN,680.204,10.333,16456.29,4.429
14,2024,03,12,12,19,51,0.213,0.022,NaN,44.656,44.387,NaN,699.598,-37.71,16450.76,4.429
14,2024,03,12,12,19,52,0.197,0.028,NaN,45.344,47.561,NaN,671.142,-30.492,16453.99,4.429
14,2024,03,12,12,19,52,0.201,-0.034,NaN,46.697,47.471,NaN,631.703,-78.363,16460.09,4.429
14,2024,03,12,12,19,53,0.291,0.053,NaN,46.453,44.387,NaN,688.861,-27.077,16459.6,4.429
14,2024,03,12,12,19,53,0.165,0.054,NaN,44.945,44.901,NaN,683.983,21.102,16444,4.429
14,2024,03,12,12,19,54,0.161,-0.037,NaN,43.791,43.247,NaN,689.843,69.279,16423.21,4.429
14,2024,03,12,12,19,54,0.164,0.01,NaN,46.808,43.024,NaN,669.512,5.053,16456.09,4.429
14,2024,03,12,12,19,55,0.179,-0.003,NaN,45.854,44.186,NaN,669.961,31.942,16433.24,4.429
14,2024,03,12,12,19,55,0.145,-0.003,NaN,42.926,41.862,NaN,594.456,-76.347,16454.26,4.429
14,2024,03,12,12,19,56,0.185,-0.017,NaN,47.252,46.801,NaN,648.04,-69.348,16439.07,4.429
14,2024,03,12,12,19,56,0.229,0.021,NaN,44.634,43.851,NaN,630.03,-21.589,16473.06,4.429
14,2024,03,12,12,19,57,0.303,0.053,NaN,46.121,44.387,NaN,660.478,-55.24,16444.71,4.429
14,2024,03,12,12,19,57,0.274,0.016,NaN,46.298,43.56,NaN,687.53,-10.811,16433.07,4.429
14,2024,03,12,12,19,58,0.219,0.035,NaN,44.834,43.024,NaN,683.704,-10.982,16452.57,4.429
14,2024,03,12,12,19,58,0.186,0.037,NaN,43.769,45.527,NaN,657.246,56.616,16461.75,4.429
14,2024,03,12,12,19,59,0.215,-0.003,NaN,43.259,46.421,NaN,660.758,-47.957,16427,4.429
14,2024,03,12,12,19,59,0.202,0.017,NaN,45.455,45.929,NaN,735.849,75.987,16441.69,4.429
14,2024,03,12,12,20,00,0.222,0.007,NaN,44.767,44.253,NaN,680.647,46.076,16437.08,4.429
14,2024,03,12,12,20,00,0.184,0.011,NaN,44.9,44.678,NaN,648.766,115.41,16453.31,4.429
14,2024,03,12,12,20,01,0.169,0.001,NaN,46.387,43.381,NaN,674.79,13.846,16463.36,4.429
14,2024,03,12,12,20,01,0.223,0.015,NaN,44.545,43.672,NaN,666.223,54.863,16454.75,4.429
14,2024,03,12,12,20,02,0.209,0.047,NaN,45.411,45.594,NaN,759.226,100.862,16431.58,4.429
14,2024,03,12,12,20,02,0.155,0.043,NaN,44.457,42.778,NaN,765.049,191.531,16428.99,4.429
14,2024,03,12,12,20,03,0.208,0.056,NaN,46.365,43.739,NaN,743.437,214.472,16457.36,4.429
14,2024,03,12,12,20,03,0.191,0.022,NaN,45.921,42.912,NaN,725.173,99.064,16450.66,4.429
14,2024,03,12,12,20,04,0.178,0.011,NaN,45.366,42.621,NaN,738.488,-117.78,16438.07,4.429
14,2024,03,12,12,20,04,0.18,0.006,NaN,44.723,42.376,NaN,745.444,-114.381,16450.64,4.429
14,2024,03,12,12,20,05,0.197,-0.009,NaN,47.563,44.924,NaN,658.168,-154.815,16447.27,4.429
14,2024,03,12,12,20,05,0.161,0.001,NaN,44.59,43.471,NaN,658.164,160.014,16432.54,4.429
14,2024,03,12,12,20,06,0.197,0.022,NaN,45.189,44.745,NaN,547.554,133.71,16450.31,4.429
14,2024,03,12,12,20,06,0.23,0.003,NaN,46.609,43.717,NaN,447.236,-9.837,16452.87,4.429
14,2024,03,12,12,20,07,0.235,-0.003,NaN,44.856,43.113,NaN,415.514,-23.657,16427.41,4.429
14,2024,03,12,12,20,07,0.149,0.033,NaN,43.081,45.013,NaN,625.708,90.758,16440.31,4.429
14,2024,03,12,12,20,08,0.24,0.058,NaN,46.32,45.527,NaN,444.616,127.251,16434.61,4.429
14,2024,03,12,12,20,08,0.204,0.01,NaN,44.989,42.979,NaN,394.631,-201.654,16459.18,4.429
14,2024,03,12,12,20,09,0.226,0.025,NaN,46.72,45.773,NaN,458.24,34.638,16444.56,4.429
14,2024,03,12,12,20,09,0.164,0.062,NaN,46.742,43.136,NaN,605.065,187.014,16424.96,4.429
14,2024,03,12,12,20,10,0.156,0.025,NaN,43.547,44.812,NaN,528.181,165.823,16448.58,4.429
14,2024,03,12,12,20,10,0.167,0.034,NaN,45.3,43.136,NaN,613.151,423.288,16439.8,4.429
14,2024,03,12,12,20,11,0.157,0.01,NaN,46.165,46.309,NaN,597.756,211.713,16448.21,4.429
14,2024,03,12,12,20,11,0.177,0.01,NaN,45.255,44.231,NaN,579.971,240.141,16458.9,4.429
14,2024,03,12,12,20,12,0.172,-0.002,NaN,45.743,44.186,NaN,608.525,232.992,16448.56,4.429
14,2024,03,12,12,20,12,0.185,0.019,NaN,43.947,45.84,NaN,663.197,138.517,16446.62,4.429
14,2024,03,12,12,20,13,0.208,0.013,NaN,45.078,45.795,NaN,578.21,208.273,16446.12,4.429
14,2024,03,12,12,20,13,0.186,0.044,NaN,45.677,44.611,NaN,642.609,261.387,16436.86,4.429
15,2024,03,12,12,20,44,0.139,0.004,NaN,46.254,44.007,NaN,1082.474,-272.468,16450.21,4.429
15,2024,03,12,12,20,45,0.201,0.07,NaN,45.766,44.007,NaN,1464.582,-197.546,16398.26,4.429
15,2024,03,12,12,20,45,0.221,0.057,NaN,44.435,47.27,NaN,1384.4,-195.686,16411.57,4.429
15,2024,03,12,12,20,46,0.184,0.052,NaN,42.638,44.208,NaN,1125.411,-377.161,16444.64,4.429
15,2024,03,12,12,20,46,0.166,0.028,NaN,43.924,44.856,NaN,1128.799,-361.101,16436.84,4.429
15,2024,03,12,12,20,47,0.205,0.015,NaN,43.769,46.063,NaN,1164.744,-284.218,16410.88,4.429
15,2024,03,12,12,20,47,0.198,0.039,NaN,44.989,45.147,NaN,1125.151,-471.416,16429.32,4.429
15,2024,03,12,12,20,48,0.191,0.026,NaN,46.675,43.001,NaN,1109.277,-179.929,16409.52,4.429
15,2024,03,12,12,20,48,0.154,0.013,NaN,44.878,43.605,NaN,960.449,-34.122,16463.28,4.429
15,2024,03,12,12,20,49,0.191,0.03,NaN,46.032,43.337,NaN,894.777,-54.577,16460.58,4.429
15,2024,03,12,12,20,49,0.115,0.034,NaN,44.279,45.818,NaN,1013.49,-19.862,16451.35,4.429
15,2024,03,12,12,20,50,0.238,0.071,NaN,43.214,41.169,NaN,1227.418,-136.048,16445.18,4.429
15,2024,03,12,12,20,50,0.172,0.088,NaN,43.192,43.136,NaN,1353.633,34.938,16405.38,4.429
15,2024,03,12,12,20,51,0.164,0.023,NaN,45.078,42.286,NaN,1323.415,-193.922,16425.14,4.429
15,2024,03,12,12,20,51,0.122,0.038,NaN,43.37,43.694,NaN,1348.152,-96.262,16407.23,4.429
15,2024,03,12,12,20,52,0.111,0.069,NaN,44.967,42.957,NaN,1344.897,-53.234,16426.81,4.429
15,2024,03,12,12,20,52,0.162,0.057,NaN,44.545,45.594,NaN,1227.098,-206.428,16442.89,4.429
15,2024,03,12,12,20,53,0.149,0.083,NaN,43.769,43.962,NaN,1055.064,-74.296,16433.8,4.429
15,2024,03,12,12,20,53,0.132,0.047,NaN,44.257,44.432,NaN,981.909,-272.464,16445.27,4.429
15,2024,03,12,12,20,54,0.135,0.035,NaN,46.409,42.018,NaN,888.365,-341.091,16473.71,4.429
15,2024,03,12,12,20,54,0.134,0.014,NaN,45.921,45.281,NaN,956.507,-259.444,16435.44,4.429
15,2024,03,12,12,20,55,0.163,0.024,NaN,40.308,42.309,NaN,976.075,-224.203,16421.65,4.429
15,2024,03,12,12,20,55,0.167,0.002,NaN,44.435,42.934,NaN,927.722,-152.463,16472.89,4.433
15,2024,03,12,12,20,56,0.258,0.084,NaN,46.32,44.633,NaN,938.914,-240.22,16441.79,4.429
15,2024,03,12,12,20,56,0.193,0.072,NaN,43.88,43.583,NaN,950.179,-208.339,16448.65,4.429
15,2024,03,12,12,20,57,0.171,0.047,NaN,47.208,45.013,NaN,969.275,-293.013,16425.69,4.429
15,2024,03,12,12,20,57,0.16,0.015,NaN,44.923,41.526,NaN,979.002,-194.115,16452.39,4.429
15,2024,03,12,12,20,58,0.142,0.027,NaN,43.37,44.387,NaN,1040.048,-187.864,16437.29,4.433
15,2024,03,12,12,20,58,0.163,0.04,NaN,44.634,43.091,NaN,1096.269,-105.072,16451.67,4.433
15,2024,03,12,12,20,59,0.135,0.051,NaN,43.658,47.829,NaN,1011.348,-122.279,16453.53,4.437
15,2024,03,12,12,20,59,0.16,0.065,NaN,45.81,44.03,NaN,991.102,-99.466,16421.47,4.433
15,2024,03,12,12,21,00,0.159,0.039,NaN,44.568,46.197,NaN,913.016,-261.03,16455.63,4.433
15,2024,03,12,12,21,00,0.145,-0.005,NaN,44.479,47.851,NaN,910.319,-198.478,16441.8,4.445
15,2024,03,12,12,21,01,0.189,0.02,NaN,43.126,43.739,NaN,932.527,-219.451,16448.3,4.433
15,2024,03,12,12,21,01,0.162,0.027,NaN,45.632,44.745,NaN,1075.15,-153.028,16457.32,4.433
15,2024,03,12,12,21,02,0.176,0.026,NaN,45.211,39.492,NaN,1065.947,-130.38,16436.61,4.449
15,2024,03,12,12,21,02,0.168,-0.014,NaN,45.877,44.924,NaN,1067.176,-197.614,16439.17,4.441
15,2024,03,12,12,21,03,0.138,0.07,NaN,43.747,47.024,NaN,1150.833,-161.03,16419.88,4.437
15,2024,03,12,12,21,03,0.199,0.045,NaN,44.146,43.806,NaN,1201.642,-172.718,16444.47,4.445
15,2024,03,12,12,21,04,0.172,0.004,NaN,45.366,43.851,NaN,1168.5,-124.398,16428.48,4.453
15,2024,03,12,12,21,04,0.155,0.023,NaN,45.965,46.533,NaN,1132.86,-156.422,16448.48,4.453
15,2024,03,12,12,21,05,0.18,0.006,NaN,45.699,43.001,NaN,1167.695,-10.626,16411.97,4.457
15,2024,03,12,12,21,05,0.209,0.038,NaN,43.88,42.912,NaN,1149.753,0.382,16440.63,4.457
15,2024,03,12,12,21,06,0.158,0.053,NaN,43.991,42.197,NaN,1019.561,-209.864,16406.39,4.457
15,2024,03,12,12,21,06,0.186,0.047,NaN,44.679,42.89,NaN,675.34,-120.633,16452.11,4.465
15,2024,03,12,12,21,07,0.157,0.063,NaN,43.702,41.929,NaN,843.392,158.737,16434.73,4.469
15,2024,03,12,12,21,07,0.142,0.079,NaN,44.457,42.867,NaN,959.893,-134.962,16467.1,4.465
15,2024,03,12,12,21,08,0.144,0.01,NaN,46.498,44.409,NaN,1205.033,-115.199,16451.47,4.469
15,2024,03,12,12,21,08,0.317,0.093,NaN,46.298,43.314,NaN,1243.324,619.78,16377.52,4.461
15,2024,03,12,12,21,09,0.219,0.078,NaN,45.034,46.309,NaN,1295.157,164.887,16399.43,4.469
15,2024,03,12,12,21,09,0.233,0.073,NaN,46.054,44.968,NaN,1102.898,-12.465,16468.66,4.469
15,2024,03,12,12,21,10,0.195,0.054,NaN,44.723,46.086,NaN,1039.172,-61.386,16430.5,4.469
15,2024,03,12,12,21,10,0.206,0.059,NaN,44.701,43.359,NaN,807.021,151.247,16400.55,4.469
15,2024,03,12,12,21,11,0.174,0.04,NaN,44.39,44.521,NaN,825.015,-64.945,16409.91,4.469
15,2024,03,12,12,21,11,0.158,-0.009,NaN,43.791,46.108,NaN,688.26,-18.566,16480.48,4.469
15,2024,03,12,12,21,12,0.186,-0.009,NaN,43.37,43.828,NaN,633.328,-221.633,16328.93,4.469
15,2024,03,12,12,21,12,0.251,0.066,NaN,43.015,43.359,NaN,813.716,-53.798,16421.06,4.469
15,2024,03,12,12,21,13,0.181,0.07,NaN,43.436,43.18,NaN,687.145,-27.786,16441.97,4.469
15,2024,03,12,12,21,13,0.087,0.061,NaN,45.1,44.007,NaN,629.218,-32.515,16463.53,4.469
15,2024,03,12,12,21,14,0.172,0.076,NaN,42.793,41.906,NaN,707.755,-39.182,16451.74,4.469
15,2024,03,12,12,21,14,0.149,0.049,NaN,44.967,46.197,NaN,785.532,-111.755,16471.32,4.469
15,2024,03,12,12,21,15,0.151,0.033,NaN,45.011,42.42,NaN,831.794,94.735,16440.35,4.469
15,2024,03,12,12,21,15,0.146,0.037,NaN,45.411,45.192,NaN,787.331,-138.729,16447.08,4.469
15,2024,03,12,12,21,16,0.175,0.05,NaN,45.078,43.158,NaN,890.795,-26.874,16411.18,4.469
15,2024,03,12,12,21,16,0.2,0.029,NaN,44.59,44.812,NaN,871.73,32.309,16422.7,4.469
15,2024,03,12,12,21,17,0.156,0.04,NaN,44.501,45.661,NaN,762.259,14.835,16464.22,4.469
15,2024,03,12,12,21,17,0.243,0.082,NaN,46.121,41.102,NaN,832.176,150.809,16432.9,4.469
15,2024,03,12,12,21,18,0.19,0.063,NaN,45.477,42.577,NaN,834.905,121.762,16456.66,4.469
15,2024,03,12,12,21,18,0.184,0.049,NaN,44.612,43.046,NaN,821.823,81.766,16462.49,4.469
15,2024,03,12,12,21,19,0.135,0.027,NaN,45.233,44.991,NaN,849.658,153.828,16442.77,4.469
